id,amount,asset_name,asset_id,datetime,sender_name,recipient_name,sender_id,recipient_id,sender_nodo,recipient_nodo
1.11.531380874,180.0,MONEDAPAR,1.3.1236,2018-10-20 18:03:24-03:00,nancy869,corinam,1.2.1051243,1.2.1051310,nodomardelplata,nodomardelplata
1.11.531380713,90.0,MONEDAPAR,1.3.1236,2018-10-20 18:03:18-03:00,leonelmachado,cecilia,1.2.1047863,1.2.1051241,nodomardelplata,nodomardelplata
1.11.531378661,270.0,MONEDAPAR,1.3.1236,2018-10-20 18:02:12-03:00,sandra,nancy869,1.2.1060270,1.2.1051243,nodomardelplata,nodomardelplata
1.11.531377924,30.0,MONEDAPAR,1.3.1236,2018-10-20 18:01:48-03:00,mariel721,corinam,1.2.1078186,1.2.1051310,nodomardelplata,nodomardelplata
1.11.531377096,200.0,MONEDAPAR,1.3.1236,2018-10-20 18:01:21-03:00,sandra,sefaze,1.2.1060270,1.2.1084450,nodomardelplata,nodomardelplata
1.11.531376185,100.0,MONEDAPAR,1.3.1236,2018-10-20 18:00:42-03:00,sandra,tigredefuego,1.2.1060270,1.2.1086519,nodomardelplata,nodomardelplata
1.11.531375224,300.0,MONEDAPAR,1.3.1236,2018-10-20 18:00:12-03:00,sandra,pauloismael,1.2.1060270,1.2.1059769,nodomardelplata,nodomardelplata
1.11.531374408,100.0,MONEDAPAR,1.3.1236,2018-10-20 17:59:36-03:00,sandra,cecilia,1.2.1060270,1.2.1051241,nodomardelplata,nodomardelplata
1.11.531370216,30.0,MONEDAPAR,1.3.1236,2018-10-20 17:56:21-03:00,mariel721,irma,1.2.1078186,1.2.1078091,nodomardelplata,nodomardelplata
1.11.531367176,80.0,MONEDAPAR,1.3.1236,2018-10-20 17:54:00-03:00,nancy869,corinam,1.2.1051243,1.2.1051310,nodomardelplata,nodomardelplata
1.11.531366896,200.0,MONEDAPAR,1.3.1236,2018-10-20 17:53:48-03:00,irma,sefaze,1.2.1078091,1.2.1084450,nodomardelplata,nodomardelplata
1.11.531314208,40.0,MONEDAPAR,1.3.1236,2018-10-20 17:17:57-03:00,irma,nancy869,1.2.1078091,1.2.1051243,nodomardelplata,nodomardelplata
1.11.531311864,335.0,MONEDAPAR,1.3.1236,2018-10-20 17:16:27-03:00,nantili,evangelina,1.2.1060251,1.2.1059798,nodomardelplata,nodomardelplata
1.11.531307256,20.0,MONEDAPAR,1.3.1236,2018-10-20 17:13:27-03:00,leonelmachado,tamara,1.2.1047863,1.2.1050684,nodomardelplata,nodomardelplata
1.11.531306705,80.0,MONEDAPAR,1.3.1236,2018-10-20 17:13:03-03:00,leonelmachado,ita,1.2.1047863,1.2.1077676,nodomardelplata,nodomardelplata
1.11.531304054,150.0,MONEDAPAR,1.3.1236,2018-10-20 17:11:27-03:00,irma,pauloismael,1.2.1078091,1.2.1059769,nodomardelplata,nodomardelplata
1.11.531302909,530.0,MONEDAPAR,1.3.1236,2018-10-20 17:10:45-03:00,leonelmachado,tamara,1.2.1047863,1.2.1050684,nodomardelplata,nodomardelplata
1.11.531302225,15.0,MONEDAPAR,1.3.1236,2018-10-20 17:10:18-03:00,mariel721,tamara,1.2.1078186,1.2.1050684,nodomardelplata,nodomardelplata
1.11.531292447,100.0,MONEDAPAR,1.3.1236,2018-10-20 17:03:24-03:00,irma,tigredefuego,1.2.1078091,1.2.1086519,nodomardelplata,nodomardelplata
1.11.531289433,380.0,MONEDAPAR,1.3.1236,2018-10-20 17:01:09-03:00,nantili,sandra,1.2.1060251,1.2.1060270,nodomardelplata,nodomardelplata
1.11.531284532,500.0,MONEDAPAR,1.3.1236,2018-10-20 16:57:42-03:00,pauloismael,leonelmachado,1.2.1059769,1.2.1047863,nodomardelplata,nodomardelplata
1.11.531282205,95.0,MONEDAPAR,1.3.1236,2018-10-20 16:56:12-03:00,leonelmachado,sabores18,1.2.1047863,1.2.1078187,nodomardelplata,nodomardelplata
1.11.531280669,150.0,MONEDAPAR,1.3.1236,2018-10-20 16:55:09-03:00,nantili,irma,1.2.1060251,1.2.1078091,nodomardelplata,nodomardelplata
1.11.531280074,30.0,MONEDAPAR,1.3.1236,2018-10-20 16:54:45-03:00,leonelmachado,irma,1.2.1047863,1.2.1078091,nodomardelplata,nodomardelplata
1.11.531278373,80.0,MONEDAPAR,1.3.1236,2018-10-20 16:53:36-03:00,leonelmachado,irma,1.2.1047863,1.2.1078091,nodomardelplata,nodomardelplata
1.11.531277036,100.0,MONEDAPAR,1.3.1236,2018-10-20 16:52:39-03:00,pauloismael,sefaze,1.2.1059769,1.2.1084450,nodomardelplata,nodomardelplata
1.11.531274733,130.0,MONEDAPAR,1.3.1236,2018-10-20 16:51:09-03:00,edith,nancy869,1.2.1060258,1.2.1051243,nodomardelplata,nodomardelplata
1.11.531272361,95.0,MONEDAPAR,1.3.1236,2018-10-20 16:49:24-03:00,tigredefuego,sandra,1.2.1086519,1.2.1060270,nodomardelplata,nodomardelplata
1.11.531270904,40.0,MONEDAPAR,1.3.1236,2018-10-20 16:48:15-03:00,parquefrenesi,radio965,1.2.1099837,1.2.426382,otros,nodobuenosaires
1.11.531270393,95.0,MONEDAPAR,1.3.1236,2018-10-20 16:47:48-03:00,leonelmachado,sandra,1.2.1047863,1.2.1060270,nodomardelplata,nodomardelplata
1.11.531270083,40.0,MONEDAPAR,1.3.1236,2018-10-20 16:47:33-03:00,hueso,radio965,1.2.155969,1.2.426382,otros,nodobuenosaires
1.11.531269967,275.0,MONEDAPAR,1.3.1236,2018-10-20 16:47:27-03:00,ita,nancy869,1.2.1077676,1.2.1051243,nodomardelplata,nodomardelplata
1.11.531269329,120.0,MONEDAPAR,1.3.1236,2018-10-20 16:47:09-03:00,leonelmachado,nancy869,1.2.1047863,1.2.1051243,nodomardelplata,nodomardelplata
1.11.531264892,45.0,MONEDAPAR,1.3.1236,2018-10-20 16:43:33-03:00,tamara,edith,1.2.1050684,1.2.1060258,nodomardelplata,nodomardelplata
1.11.531264488,80.0,MONEDAPAR,1.3.1236,2018-10-20 16:43:15-03:00,nantili,nancy869,1.2.1060251,1.2.1051243,nodomardelplata,nodomardelplata
1.11.531263599,45.0,MONEDAPAR,1.3.1236,2018-10-20 16:42:39-03:00,ita,edith,1.2.1077676,1.2.1060258,nodomardelplata,nodomardelplata
1.11.531261582,80.0,MONEDAPAR,1.3.1236,2018-10-20 16:41:15-03:00,nantili,leomachado,1.2.1060251,1.2.1035701,nodomardelplata,nodomardelplata
1.11.531259528,30.0,MONEDAPAR,1.3.1236,2018-10-20 16:39:51-03:00,ita,mariel721,1.2.1077676,1.2.1078186,nodomardelplata,nodomardelplata
1.11.531258970,30.0,MONEDAPAR,1.3.1236,2018-10-20 16:39:30-03:00,evangelina,irma,1.2.1059798,1.2.1078091,nodomardelplata,nodomardelplata
1.11.531258116,60.0,MONEDAPAR,1.3.1236,2018-10-20 16:38:54-03:00,cecilia,leonelmachado,1.2.1051241,1.2.1047863,nodomardelplata,nodomardelplata
1.11.531256836,100.0,MONEDAPAR,1.3.1236,2018-10-20 16:37:51-03:00,edith,tigredefuego,1.2.1060258,1.2.1086519,nodomardelplata,nodomardelplata
1.11.531256706,100.0,MONEDAPAR,1.3.1236,2018-10-20 16:37:45-03:00,pauloismael,mariel721,1.2.1059769,1.2.1078186,nodomardelplata,nodomardelplata
1.11.531254333,30.0,MONEDAPAR,1.3.1236,2018-10-20 16:36:06-03:00,sefaze,mariel721,1.2.1084450,1.2.1078186,nodomardelplata,nodomardelplata
1.11.531253040,60.0,MONEDAPAR,1.3.1236,2018-10-20 16:35:09-03:00,ita,pauloismael,1.2.1077676,1.2.1059769,nodomardelplata,nodomardelplata
1.11.531253006,90.0,MONEDAPAR,1.3.1236,2018-10-20 16:35:06-03:00,pauloismael,sandra,1.2.1059769,1.2.1060270,nodomardelplata,nodomardelplata
1.11.531252477,60.0,MONEDAPAR,1.3.1236,2018-10-20 16:34:39-03:00,nantili,mariel721,1.2.1060251,1.2.1078186,nodomardelplata,nodomardelplata
1.11.531242543,340.0,MONEDAPAR,1.3.1236,2018-10-20 16:27:30-03:00,nantili,leonelmachado,1.2.1060251,1.2.1047863,nodomardelplata,nodomardelplata
1.11.531241295,160.0,MONEDAPAR,1.3.1236,2018-10-20 16:26:36-03:00,pauloismael,ita,1.2.1059769,1.2.1077676,nodomardelplata,nodomardelplata
1.11.531241287,190.0,MONEDAPAR,1.3.1236,2018-10-20 16:26:33-03:00,nantili,sabores18,1.2.1060251,1.2.1078187,nodomardelplata,nodomardelplata
1.11.531240202,160.0,MONEDAPAR,1.3.1236,2018-10-20 16:25:48-03:00,nancy869,mariel721,1.2.1051243,1.2.1078186,nodomardelplata,nodomardelplata
1.11.531237738,60.0,MONEDAPAR,1.3.1236,2018-10-20 16:23:57-03:00,evangelina,leomachado,1.2.1059798,1.2.1035701,nodomardelplata,nodomardelplata
1.11.531235598,40.0,MONEDAPAR,1.3.1236,2018-10-20 16:22:21-03:00,sefaze,edith,1.2.1084450,1.2.1060258,nodomardelplata,nodomardelplata
1.11.531234181,175.0,MONEDAPAR,1.3.1236,2018-10-20 16:21:15-03:00,pauloismael,edith,1.2.1059769,1.2.1060258,nodomardelplata,nodomardelplata
1.11.531228194,1300.0,MONEDAPAR,1.3.1236,2018-10-20 16:16:54-03:00,leonelmachado,edith,1.2.1047863,1.2.1060258,nodomardelplata,nodomardelplata
1.11.531225221,120.0,MONEDAPAR,1.3.1236,2018-10-20 16:14:45-03:00,nancy869,leonelmachado,1.2.1051243,1.2.1047863,nodomardelplata,nodomardelplata
1.11.531223914,80.0,MONEDAPAR,1.3.1236,2018-10-20 16:13:48-03:00,nantili,edith,1.2.1060251,1.2.1060258,nodomardelplata,nodomardelplata
1.11.531187243,20.0,MONEDAPAR,1.3.1236,2018-10-20 15:44:48-03:00,demitre,radio965,1.2.1104725,1.2.426382,nodobuenosaires,nodobuenosaires
1.11.531156133,40.0,MONEDAPAR,1.3.1236,2018-10-20 15:20:39-03:00,demitre,radio965,1.2.1104725,1.2.426382,nodobuenosaires,nodobuenosaires
1.11.531151753,40.0,MONEDAPAR,1.3.1236,2018-10-20 15:17:15-03:00,mauroc,radio965,1.2.1104727,1.2.426382,nodobuenosaires,nodobuenosaires
1.11.531151640,40.0,MONEDAPAR,1.3.1236,2018-10-20 15:17:12-03:00,danteymilo89,radio965,1.2.1104738,1.2.426382,nodobuenosaires,nodobuenosaires
1.11.531151513,40.0,MONEDAPAR,1.3.1236,2018-10-20 15:17:06-03:00,athenea,radio965,1.2.1104630,1.2.426382,nodobuenosaires,nodobuenosaires
1.11.531151236,40.0,MONEDAPAR,1.3.1236,2018-10-20 15:16:54-03:00,jesus,radio965,1.2.1102345,1.2.426382,nodobuenosaires,nodobuenosaires
1.11.526224814,1.0,MONEDAPAR,1.3.1236,2018-10-18 11:16:18-03:00,leonelmachado,sandra,1.2.1047863,1.2.1060270,nodomardelplata,nodomardelplata
1.11.525974880,150.0,MONEDAPAR,1.3.1236,2018-10-18 08:48:03-03:00,josetacha,pabloc,1.2.843973,1.2.155942,nodolaplata,nodolaplata
1.11.525066141,25.0,MONEDAPAR,1.3.1236,2018-10-17 23:18:12-03:00,leonelmachado,establecimientooktubre,1.2.1047863,1.2.1092879,nodomardelplata,nodomardelplata
1.11.522604103,30.0,MONEDAPAR,1.3.1236,2018-10-16 20:39:03-03:00,evangelina,pauloismael,1.2.1059798,1.2.1059769,nodomardelplata,nodomardelplata
1.11.522216033,3.0,MONEDAPAR,1.3.1236,2018-10-16 16:22:03-03:00,dulcinea,silviasoria,1.2.1102185,1.2.1102344,nodogualeguaychu,nodogualeguaychu
1.11.522201158,2.0,MONEDAPAR,1.3.1236,2018-10-16 16:12:39-03:00,dulcinea,danielcavaignac,1.2.1102185,1.2.1062960,nodogualeguaychu,nodogualeguaychu
1.11.521804133,20.0,MONEDAPAR,1.3.1236,2018-10-16 11:58:00-03:00,lorenaa,paola,1.2.1102192,1.2.1102208,otros,otros
1.11.521802774,5.0,MONEDAPAR,1.3.1236,2018-10-16 11:57:03-03:00,dulcinea,pablofiore,1.2.1102185,1.2.1102206,nodogualeguaychu,nodogualeguaychu
1.11.521801810,20.0,MONEDAPAR,1.3.1236,2018-10-16 11:56:18-03:00,lorenaa,marinarodriguez,1.2.1102192,1.2.1102205,otros,otros
1.11.521800201,10.0,MONEDAPAR,1.3.1236,2018-10-16 11:55:06-03:00,dulcinea,carlosanigstein,1.2.1102185,1.2.1102198,nodogualeguaychu,nodogualeguaychu
1.11.521799810,15.0,MONEDAPAR,1.3.1236,2018-10-16 11:54:51-03:00,lorenaa,mariaemiliatagniani,1.2.1102192,1.2.1102194,otros,otros
1.11.521798950,15.0,MONEDAPAR,1.3.1236,2018-10-16 11:54:12-03:00,lorenaa,lucianasiches22,1.2.1102192,1.2.1102191,otros,nodogualeguaychu
1.11.521446531,900.0,MONEDAPAR,1.3.1236,2018-10-16 07:52:42-03:00,pauloismael,leonelmachado,1.2.1059769,1.2.1047863,nodomardelplata,nodomardelplata
1.11.520342473,60.0,MONEDAPAR,1.3.1236,2018-10-15 19:46:36-03:00,leonelmachado,alkimia,1.2.1047863,1.2.1060228,nodomardelplata,nodomardelplata
1.11.520001207,200.0,MONEDAPAR,1.3.1236,2018-10-15 16:30:36-03:00,leonelmachado,creacionesmarcela,1.2.1047863,1.2.1095733,nodomardelplata,nodomardelplata
1.11.519932424,200.0,MONEDAPAR,1.3.1236,2018-10-15 15:49:12-03:00,leonelmachado,patriciadeco,1.2.1047863,1.2.1101647,nodomardelplata,nodomardelplata
1.11.519931415,1.0,MONEDAPAR,1.3.1236,2018-10-15 15:48:36-03:00,leonelmachado,patriciadeco,1.2.1047863,1.2.1101647,nodomardelplata,nodomardelplata
1.11.514143383,50.0,MONEDAPAR,1.3.1236,2018-10-12 22:27:45-03:00,hueso,parquefrenesi,1.2.155969,1.2.1099837,otros,otros
1.11.511596964,1.0,MONEDAPAR,1.3.1236,2018-10-11 15:20:54-03:00,mariel721,leonelmachado,1.2.1078186,1.2.1047863,nodomardelplata,nodomardelplata
1.11.511154139,1.0,MONEDAPAR,1.3.1236,2018-10-11 09:42:27-03:00,leonelmachado,pauloismael,1.2.1047863,1.2.1059769,nodomardelplata,nodomardelplata
1.11.509526560,120.0,MONEDAPAR,1.3.1236,2018-10-10 13:04:36-03:00,leonelmachado,kem,1.2.1047863,1.2.1098196,nodomardelplata,nodomardelplata
1.11.509143941,37.0,MONEDAPAR,1.3.1236,2018-10-10 08:24:12-03:00,marianatorrisi,tamara,1.2.1078018,1.2.1050684,nodomardelplata,nodomardelplata
1.11.508184037,100.0,MONEDAPAR,1.3.1236,2018-10-09 19:08:18-03:00,nancy869,leonelmachado,1.2.1051243,1.2.1047863,nodomardelplata,nodomardelplata
1.11.506142402,40.0,MONEDAPAR,1.3.1236,2018-10-08 12:01:00-03:00,doblerre,establecimientooktubre,1.2.1068311,1.2.1092879,nodomardelplata,nodomardelplata
1.11.505194950,300.0,MONEDAPAR,1.3.1236,2018-10-07 20:09:42-03:00,alejandraocampp,leonelmachado,1.2.1051225,1.2.1047863,nodomardelplata,nodomardelplata
1.11.503691305,80.0,MONEDAPAR,1.3.1236,2018-10-06 20:26:30-03:00,tamara,ita,1.2.1050684,1.2.1077676,nodomardelplata,nodomardelplata
1.11.503526027,30.0,MONEDAPAR,1.3.1236,2018-10-06 17:51:06-03:00,evangelina,lunalana,1.2.1059798,1.2.1051167,nodomardelplata,nodomardelplata
1.11.503522425,60.0,MONEDAPAR,1.3.1236,2018-10-06 17:48:24-03:00,creacionesmarcela,alkimia,1.2.1095733,1.2.1060228,nodomardelplata,nodomardelplata
1.11.503521154,60.0,MONEDAPAR,1.3.1236,2018-10-06 17:47:27-03:00,lunalana,alkimia,1.2.1051167,1.2.1060228,nodomardelplata,nodomardelplata
1.11.503519285,40.0,MONEDAPAR,1.3.1236,2018-10-06 17:46:06-03:00,doblerre,alkimia,1.2.1068311,1.2.1060228,nodomardelplata,nodomardelplata
1.11.503518588,60.0,MONEDAPAR,1.3.1236,2018-10-06 17:45:36-03:00,alkimia,pauloismael,1.2.1060228,1.2.1059769,nodomardelplata,nodomardelplata
1.11.503517456,350.0,MONEDAPAR,1.3.1236,2018-10-06 17:44:48-03:00,doblerre,creacionesmarcela,1.2.1068311,1.2.1095733,nodomardelplata,nodomardelplata
1.11.503513372,60.0,MONEDAPAR,1.3.1236,2018-10-06 17:41:54-03:00,leonelmachado,alkimia,1.2.1047863,1.2.1060228,nodomardelplata,nodomardelplata
1.11.503497487,80.0,MONEDAPAR,1.3.1236,2018-10-06 17:31:06-03:00,pauloismael,tamara,1.2.1059769,1.2.1050684,nodomardelplata,nodomardelplata
1.11.503486862,60.0,MONEDAPAR,1.3.1236,2018-10-06 17:22:21-03:00,lunalana,pauloismael,1.2.1051167,1.2.1059769,nodomardelplata,nodomardelplata
1.11.503486802,60.0,MONEDAPAR,1.3.1236,2018-10-06 17:22:18-03:00,sefaze,pauloismael,1.2.1084450,1.2.1059769,nodomardelplata,nodomardelplata
1.11.503486295,60.0,MONEDAPAR,1.3.1236,2018-10-06 17:21:48-03:00,lunalana,alkimia,1.2.1051167,1.2.1060228,nodomardelplata,nodomardelplata
1.11.503485471,95.0,MONEDAPAR,1.3.1236,2018-10-06 17:21:09-03:00,creacionesmarcela,sabores18,1.2.1095733,1.2.1078187,nodomardelplata,nodomardelplata
1.11.503481855,80.0,MONEDAPAR,1.3.1236,2018-10-06 17:18:00-03:00,creacionesmarcela,ita,1.2.1095733,1.2.1077676,nodomardelplata,nodomardelplata
1.11.503476850,160.0,MONEDAPAR,1.3.1236,2018-10-06 17:13:54-03:00,creacionesmarcela,pauloismael,1.2.1095733,1.2.1059769,nodomardelplata,nodomardelplata
1.11.503474744,50.0,MONEDAPAR,1.3.1236,2018-10-06 17:12:12-03:00,corinam,evangelina,1.2.1051310,1.2.1059798,nodomardelplata,nodomardelplata
1.11.503474327,700.0,MONEDAPAR,1.3.1236,2018-10-06 17:11:54-03:00,kari.garo,creacionesmarcela,1.2.977153,1.2.1095733,nodomardelplata,nodomardelplata
1.11.503469606,250.0,MONEDAPAR,1.3.1236,2018-10-06 17:08:18-03:00,leonelmachado,sefaze,1.2.1047863,1.2.1084450,nodomardelplata,nodomardelplata
1.11.503468938,95.0,MONEDAPAR,1.3.1236,2018-10-06 17:07:51-03:00,ita,sabores18,1.2.1077676,1.2.1078187,nodomardelplata,nodomardelplata
1.11.503468055,40.0,MONEDAPAR,1.3.1236,2018-10-06 17:07:15-03:00,corinam,alkimia,1.2.1051310,1.2.1060228,nodomardelplata,nodomardelplata
1.11.503465112,60.0,MONEDAPAR,1.3.1236,2018-10-06 17:05:15-03:00,evangelina,alkimia,1.2.1059798,1.2.1060228,nodomardelplata,nodomardelplata
1.11.503463831,20.0,MONEDAPAR,1.3.1236,2018-10-06 17:04:15-03:00,mariel721,corinam,1.2.1078186,1.2.1051310,nodomardelplata,nodomardelplata
1.11.503463489,120.0,MONEDAPAR,1.3.1236,2018-10-06 17:04:03-03:00,ita,pauloismael,1.2.1077676,1.2.1059769,nodomardelplata,nodomardelplata
1.11.503463449,60.0,MONEDAPAR,1.3.1236,2018-10-06 17:04:00-03:00,lunajorg40,pauloismael,1.2.1051274,1.2.1059769,nodomardelplata,nodomardelplata
1.11.503463244,60.0,MONEDAPAR,1.3.1236,2018-10-06 17:03:51-03:00,tamara,pauloismael,1.2.1050684,1.2.1059769,nodomardelplata,nodomardelplata
1.11.503462418,40.0,MONEDAPAR,1.3.1236,2018-10-06 17:03:12-03:00,leonelmachado,corinam,1.2.1047863,1.2.1051310,nodomardelplata,nodomardelplata
1.11.503461195,85.0,MONEDAPAR,1.3.1236,2018-10-06 17:02:06-03:00,alkimia,sabores18,1.2.1060228,1.2.1078187,nodomardelplata,nodomardelplata
1.11.503460604,15.0,MONEDAPAR,1.3.1236,2018-10-06 17:01:39-03:00,mariel721,evangelina,1.2.1078186,1.2.1059798,nodomardelplata,nodomardelplata
1.11.503460478,60.0,MONEDAPAR,1.3.1236,2018-10-06 17:01:30-03:00,lunajorg40,leonelmachado,1.2.1051274,1.2.1047863,nodomardelplata,nodomardelplata
1.11.503458225,80.0,MONEDAPAR,1.3.1236,2018-10-06 17:00:12-03:00,ita,alkimia,1.2.1077676,1.2.1060228,nodomardelplata,nodomardelplata
1.11.503457445,60.0,MONEDAPAR,1.3.1236,2018-10-06 16:59:18-03:00,leonelmachado,lunalana,1.2.1047863,1.2.1051167,nodomardelplata,nodomardelplata
1.11.503456284,60.0,MONEDAPAR,1.3.1236,2018-10-06 16:58:15-03:00,kari.garo,corinam,1.2.977153,1.2.1051310,nodomardelplata,nodomardelplata
1.11.503452055,80.0,MONEDAPAR,1.3.1236,2018-10-06 16:54:45-03:00,leonelmachado,ita,1.2.1047863,1.2.1077676,nodomardelplata,nodomardelplata
1.11.503449918,25.0,MONEDAPAR,1.3.1236,2018-10-06 16:52:54-03:00,mariel721,alkimia,1.2.1078186,1.2.1060228,nodomardelplata,nodomardelplata
1.11.503449218,100.0,MONEDAPAR,1.3.1236,2018-10-06 16:52:24-03:00,tamara,pauloismael,1.2.1050684,1.2.1059769,nodomardelplata,nodomardelplata
1.11.503447194,80.0,MONEDAPAR,1.3.1236,2018-10-06 16:50:48-03:00,sabores18,pauloismael,1.2.1078187,1.2.1059769,nodomardelplata,nodomardelplata
1.11.503446496,80.0,MONEDAPAR,1.3.1236,2018-10-06 16:50:09-03:00,kari.garo,alkimia,1.2.977153,1.2.1060228,nodomardelplata,nodomardelplata
1.11.503438276,95.0,MONEDAPAR,1.3.1236,2018-10-06 16:43:39-03:00,leonelmachado,sabores18,1.2.1047863,1.2.1078187,nodomardelplata,nodomardelplata
1.11.503435830,95.0,MONEDAPAR,1.3.1236,2018-10-06 16:41:45-03:00,corinam,sabores18,1.2.1051310,1.2.1078187,nodomardelplata,nodomardelplata
1.11.503434194,340.0,MONEDAPAR,1.3.1236,2018-10-06 16:40:18-03:00,kari.garo,pauloismael,1.2.977153,1.2.1059769,nodomardelplata,nodomardelplata
1.11.503433007,60.0,MONEDAPAR,1.3.1236,2018-10-06 16:39:21-03:00,ita,pauloismael,1.2.1077676,1.2.1059769,nodomardelplata,nodomardelplata
1.11.503431560,10.0,MONEDAPAR,1.3.1236,2018-10-06 16:38:09-03:00,mariel721,sabores18,1.2.1078186,1.2.1078187,nodomardelplata,nodomardelplata
1.11.503430323,60.0,MONEDAPAR,1.3.1236,2018-10-06 16:37:06-03:00,ita,pauloismael,1.2.1077676,1.2.1059769,nodomardelplata,nodomardelplata
1.11.503429522,60.0,MONEDAPAR,1.3.1236,2018-10-06 16:36:27-03:00,corinam,pauloismael,1.2.1051310,1.2.1059769,nodomardelplata,nodomardelplata
1.11.503413627,120.0,MONEDAPAR,1.3.1236,2018-10-06 16:21:06-03:00,mariel721,pauloismael,1.2.1078186,1.2.1059769,nodomardelplata,nodomardelplata
1.11.503413604,30.0,MONEDAPAR,1.3.1236,2018-10-06 16:21:03-03:00,florencia5,sosarodrigo,1.2.1095744,1.2.1095746,otros,otros
1.11.503412622,180.0,MONEDAPAR,1.3.1236,2018-10-06 16:20:15-03:00,mariel721,pauloismael,1.2.1078186,1.2.1059769,nodomardelplata,nodomardelplata
1.11.503412581,115.0,MONEDAPAR,1.3.1236,2018-10-06 16:20:12-03:00,sandra,mariana1984,1.2.1060270,1.2.1037008,nodomardelplata,nodomardelplata
1.11.503399435,1.0,MONEDAPAR,1.3.1236,2018-10-06 16:10:36-03:00,leonelmachado,creacionesmarcela,1.2.1047863,1.2.1095733,nodomardelplata,nodomardelplata
1.11.503332081,75.0,MONEDAPAR,1.3.1236,2018-10-06 15:09:03-03:00,monicapescaderia,mariana1984,1.2.784863,1.2.1037008,nodomardelplata,nodomardelplata
1.11.503294527,1289.0,MONEDAPAR,1.3.1236,2018-10-06 14:35:51-03:00,hilario,leomachado,1.2.1060116,1.2.1035701,nodomardelplata,nodomardelplata
1.11.498153047,1.0,MONEDAPAR,1.3.1236,2018-10-03 15:18:57-03:00,establecimientooktubre,leonelmachado,1.2.1092879,1.2.1047863,nodomardelplata,nodomardelplata
1.11.498151572,50.0,MONEDAPAR,1.3.1236,2018-10-03 15:17:21-03:00,leonelmachado,establecimientooktubre,1.2.1047863,1.2.1092879,nodomardelplata,nodomardelplata
1.11.496280163,550.0,MONEDAPAR,1.3.1236,2018-10-02 11:42:57-03:00,nancy869,kari.garo,1.2.1051243,1.2.977153,nodomardelplata,nodomardelplata
1.11.496053551,1.0,MONEDAPAR,1.3.1236,2018-10-02 08:27:54-03:00,leonelmachado,pauloismael,1.2.1047863,1.2.1059769,nodomardelplata,nodomardelplata
1.11.495156298,160.0,MONEDAPAR,1.3.1236,2018-10-01 17:28:21-03:00,leonelmachado,tamara,1.2.1047863,1.2.1050684,nodomardelplata,nodomardelplata
1.11.494601498,994.0,MONEDAPAR,1.3.1236,2018-10-01 10:13:51-03:00,moni,leonelmachado,1.2.1051071,1.2.1047863,nodomardelplata,nodomardelplata
1.11.492105091,47.0,MONEDAPAR,1.3.1236,2018-09-29 15:52:54-03:00,alejandraocampp,tamara,1.2.1051225,1.2.1050684,nodomardelplata,nodomardelplata
1.11.491870465,5.0,MONEDAPAR,1.3.1236,2018-09-29 12:21:54-03:00,nati22,damianontivero,1.2.1090705,1.2.1090708,otros,otros
1.11.491870018,5.0,MONEDAPAR,1.3.1236,2018-09-29 12:21:30-03:00,jesicasa,danielgrossi,1.2.1090706,1.2.1090704,otros,otros
1.11.491869667,10.0,MONEDAPAR,1.3.1236,2018-09-29 12:21:12-03:00,danielgrossi,nati22,1.2.1090704,1.2.1090705,otros,otros
1.11.490674915,95.0,MONEDAPAR,1.3.1236,2018-09-28 17:31:09-03:00,leonelmachado,sabores18,1.2.1047863,1.2.1078187,nodomardelplata,nodomardelplata
1.11.490656201,180.0,MONEDAPAR,1.3.1236,2018-09-28 17:12:48-03:00,evangelina,pauloismael,1.2.1059798,1.2.1059769,nodomardelplata,nodomardelplata
1.11.490579128,60.0,MONEDAPAR,1.3.1236,2018-09-28 16:16:30-03:00,mariana1984,leonelmachado,1.2.1037008,1.2.1047863,nodomardelplata,nodomardelplata
1.11.489445641,120.0,MONEDAPAR,1.3.1236,2018-09-27 22:41:00-03:00,julianmartinez,leonelmachado,1.2.1077731,1.2.1047863,nodomardelplata,nodomardelplata
1.11.488773442,100.0,MONEDAPAR,1.3.1236,2018-09-27 11:45:27-03:00,alejandraocampp,leonelmachado,1.2.1051225,1.2.1047863,nodomardelplata,nodomardelplata
1.11.487215097,250.0,MONEDAPAR,1.3.1236,2018-09-26 12:36:57-03:00,mariana1984,pamelasierra,1.2.1037008,1.2.1039839,nodomardelplata,nodomardelplata
1.11.486142745,240.0,MONEDAPAR,1.3.1236,2018-09-25 20:49:03-03:00,sabores18,doblerre,1.2.1078187,1.2.1068311,nodomardelplata,nodomardelplata
1.11.485626751,250.0,MONEDAPAR,1.3.1236,2018-09-25 13:53:51-03:00,marianatorrisi,alejandraocampp,1.2.1078018,1.2.1051225,nodomardelplata,nodomardelplata
1.11.483832655,80.0,MONEDAPAR,1.3.1236,2018-09-24 13:32:12-03:00,alejandraocampp,tamara,1.2.1051225,1.2.1050684,nodomardelplata,nodomardelplata
1.11.481064674,10.0,MONEDAPAR,1.3.1236,2018-09-22 20:10:54-03:00,alejandraocampp,adrianaandrada,1.2.1051225,1.2.1051259,nodomardelplata,nodomardelplata
1.11.481060839,80.0,MONEDAPAR,1.3.1236,2018-09-22 20:06:27-03:00,marianatorrisi,alejandraocampp,1.2.1078018,1.2.1051225,nodomardelplata,nodomardelplata
